_id,dataCollectionDate,beachName,windSpeed,windDirection,airTemp,rain,rainAmount,waterTemp,waterFowl,waveAction,waterClarity,turbidity
14920,2025-07-23,Sunnyside Beach,11,E,18,No,,19,6,NONE,"Clear, debris",0.61
14921,2025-07-23,Hanlan's Point Beach,11,E,18,No,,19,73,NONE,Clear,
14922,2025-07-23,Gibraltar Point Beach,11,E,18,No,,20,5,NONE,Clear,
14923,2025-07-23,Centre Island Beach,11,E,18,No,,20,111,NONE,Clear,
14924,2025-07-23,Ward's Island Beach,11,E,18,No,,20,17,NONE,Clear,
14925,2025-07-23,Cherry Beach,11,E,18,No,,20,43,NONE,Clear,
14926,2025-07-23,Woodbine Beaches,11,E,18,No,,20,32,NONE,Murky,
14927,2025-07-23,Kew Balmy Beach,11,E,18,No,,20,,NONE,Clear,
14928,2025-07-23,Bluffer's Beach Park,11,E,18,No,,20,,MOD,Cloudy,
14929,2018-08-11,Marie Curtis Park East Beach,5,NW,19,No,,21,,LOW,murky,5.44
14930,2018-08-11,Sunnyside Beach,5,NW,19,No,,20,30,LOW,cloudy,1.4
14931,2018-08-11,Hanlan's Point Beach,5,NW,19,No,,20,,LOW,clear,
14932,2018-08-11,Gibraltar Point Beach,5,NW,19,No,,19,,LOW,clear,
14933,2018-08-11,Centre Island Beach,5,NW,19,No,,19,,LOW,clear,
14934,2018-08-11,Ward's Island Beach,5,NW,19,No,,20,2,LOW,clear,
14935,2018-08-11,Cherry Beach,5,NW,19,No,,21,26,LOW,clear,
14936,2018-08-11,Woodbine Beaches,5,NW,19,No,,18,24,LOW,murky,
14937,2018-08-11,Kew Balmy Beach,5,NW,19,No,,18,52,LOW,murky,
14938,2018-08-11,Bluffer's Beach Park,5,NW,19,No,,18,,LOW,clear,
14939,2021-05-29,Marie Curtis Park East Beach,18,NE,8,Yes,16,4,7,LOW,Cloudy,2.65
14940,2021-05-29,Sunnyside Beach,18,NE,8,Yes,16,3,12,LOW,Clear,2.79
14941,2021-05-29,Hanlan's Point Beach,18,NE,8,Yes,16,7,,LOW,Clear,
14942,2021-05-29,Gibraltar Point Beach,18,NE,8,Yes,16,,,None,None,
14943,2021-05-29,Centre Island Beach,18,NE,8,Yes,16,,,None,None,
14944,2021-05-29,Ward's Island Beach,18,NE,8,Yes,16,7,,LOW,Clear,
14945,2021-05-29,Cherry Beach,18,NE,8,Yes,16,7,,LOW,Clear,
14946,2021-05-29,Woodbine Beaches,18,NE,8,Yes,16,8,,HIGH,Cloudy,
14947,2021-05-29,Kew Balmy Beach,18,NE,8,Yes,16,7,3,HIGH,Cloudy,
14948,2021-05-29,Bluffer's Beach Park,18,NE,8,Yes,16,4,16,HIGH,Murky,
14949,2023-06-06,Marie Curtis Park East Beach,18,N,17,No,,17,,NONE,Clear,0.74
14950,2023-06-06,Sunnyside Beach,18,N,17,No,,18,,NONE,Murky,0.84
14951,2023-06-06,Hanlan's Point Beach,18,N,17,No,,18,2,LOW,Clear,
14952,2023-06-06,Gibraltar Point Beach,18,N,17,No,,16,3,NONE,Clear,
14953,2023-06-06,Centre Island Beach,18,N,17,No,,17,7,NONE,Clear,
14954,2023-06-06,Ward's Island Beach,18,N,17,No,,17,,NONE,Cloudy,
14955,2023-06-06,Cherry Beach,18,N,17,No,,16,,NONE,Clear,
14956,2023-06-06,Woodbine Beaches,18,N,17,No,,13,13,NONE,Clear,
14957,2023-06-06,Kew Balmy Beach,18,N,17,No,,14,31,NONE,Clear,
14958,2023-06-06,Bluffer's Beach Park,18,N,17,No,,13,5,NONE,Murky,
14959,2025-06-10,Marie Curtis Park East Beach,20,W,14,Yes,0,14,,MOD,Murky,2.44
14960,2025-06-10,Sunnyside Beach,20,W,14,Yes,0,13,,LOW,Murky,1.05
14961,2025-06-10,Hanlan's Point Beach,20,W,14,Yes,0,12,2,MOD,Clear,
14962,2025-06-10,Gibraltar Point Beach,20,W,14,Yes,0,12,3,LOW,Clear,
14963,2025-06-10,Centre Island Beach,20,W,14,Yes,0,13,23,NONE,Clear,
14964,2025-06-10,Ward's Island Beach,20,W,14,Yes,0,12,,LOW,Clear,
14965,2025-06-10,Cherry Beach,20,W,14,Yes,0,12,,LOW,Clear,
14966,2025-06-10,Woodbine Beaches,20,W,14,Yes,0,12,4,LOW,Cloudy,
14967,2025-06-10,Kew Balmy Beach,20,W,14,Yes,0,13,8,MOD,Cloudy,
14968,2025-06-10,Bluffer's Beach Park,20,W,14,Yes,0,11,36,LOW,Cloudy,
14969,2019-08-15,Marie Curtis Park East Beach,22,NE,17,No,,10,,HIGH,gree with lake weed,30.1
14970,2019-08-15,Sunnyside Beach,22,NE,17,No,,11,,LOW,green,1.48
14971,2019-08-15,Hanlan's Point Beach,22,NE,17,No,,12,,MOD,clear,
14972,2019-08-15,Gibraltar Point Beach,22,NE,17,No,,14,,HIGH,clear,
14973,2019-08-15,Centre Island Beach,22,NE,17,No,,15,,MOD,clear,
14974,2019-08-15,Ward's Island Beach,22,NE,17,No,,14,,LOW,clear,
14975,2019-08-15,Cherry Beach,22,NE,17,No,,16,,LOW,clear,
14976,2019-08-15,Woodbine Beaches,22,NE,17,No,,12,14,HIGH,murky,
14977,2019-08-15,Kew Balmy Beach,22,NE,17,No,,12,120,HIGH,murky,
14978,2019-08-15,Bluffer's Beach Park,22,NE,17,No,,12,,HIGH,murky,
14979,2020-07-22,Marie Curtis Park East Beach,15,E,21,No,,16,,NONE,"clear, algae",
14980,2020-07-22,Sunnyside Beach,15,E,21,No,,20,61,NONE,"clear, algae",
14981,2020-07-22,Hanlan's Point Beach,15,E,21,No,,15,9,NONE,N/A,
14982,2020-07-22,Gibraltar Point Beach,15,E,21,No,,16,3,LOW,N/A,
14983,2020-07-22,Centre Island Beach,15,E,21,No,,16,2,NONE,N/A,
14984,2020-07-22,Ward's Island Beach,15,E,21,No,,17,,NONE,N/A,
14985,2020-07-22,Cherry Beach,15,E,24,No,,18,4,NONE,N/A,
14986,2020-07-22,Woodbine Beaches,15,E,24,No,,13,,LOW,murky,
14987,2020-07-22,Kew Balmy Beach,15,E,24,No,,13,4,LOW,murky,
14988,2020-07-22,Bluffer's Beach Park,15,E,24,No,,17,20,MOD,clear,
14989,2022-06-16,Marie Curtis Park East Beach,5,W,15,No,,14,10,LOW,clear,1.55
14990,2022-06-16,Sunnyside Beach,5,W,15,No,,15,12,NONE,clear,1.2
14991,2022-06-16,Hanlan's Point Beach,5,W,15,No,,15,,NONE,clear,
14992,2022-06-16,Gibraltar Point Beach,5,W,15,No,,14,1,NONE,cloudy,
14993,2022-06-16,Centre Island Beach,5,W,15,No,,15,,NONE,Murky,
14994,2022-06-16,Ward's Island Beach,5,W,15,No,,15,,NONE,clear,
14995,2022-06-16,Cherry Beach,5,W,15,No,,16,,NONE,Murky,
14996,2022-06-16,Woodbine Beaches,5,W,15,No,,14,11,LOW,clear,
14997,2022-06-16,Kew Balmy Beach,5,W,15,No,,15,53,LOW,cloudy,
14998,2022-06-16,Bluffer's Beach Park,5,W,15,No,,12,8,LOW,cloudy,
14999,2023-07-01,Marie Curtis Park East Beach,11,E,20,Yes,0,22,,NONE,clear,1.75
15000,2023-07-01,Sunnyside Beach,11,E,20,Yes,0,22,,NONE,clear,0.7
15001,2023-07-01,Hanlan's Point Beach,11,E,20,Yes,0,21,,NONE,clear,
15002,2023-07-01,Gibraltar Point Beach,11,E,20,Yes,0,21,,NONE,clear,
15003,2023-07-01,Centre Island Beach,11,E,20,Yes,0,21,4,NONE,clear,
15004,2023-07-01,Ward's Island Beach,11,E,20,Yes,0,21,,NONE,clear,
15005,2023-07-01,Cherry Beach,11,E,20,Yes,0,22,,NONE,clear,
15006,2023-07-01,Woodbine Beaches,11,E,20,Yes,0,19,,NONE,clear,
15007,2023-07-01,Kew Balmy Beach,11,E,20,Yes,0,19,47,NONE,clear,
15008,2023-07-01,Bluffer's Beach Park,11,E,20,Yes,0,22,8,NONE,cloudy,
15009,2023-07-02,Marie Curtis Park East Beach,13,E,22,Yes,,21,,NONE,clear,3.74
15010,2023-07-02,Sunnyside Beach,13,E,22,Yes,,22,,NONE,cloudy,0.63
15011,2023-07-02,Hanlan's Point Beach,13,E,22,Yes,,22,28,NONE,clear,
15012,2023-07-02,Gibraltar Point Beach,13,E,22,Yes,,22,6,NONE,clear,
15013,2023-07-02,Centre Island Beach,13,E,22,Yes,,22,,NONE,clear,
15014,2023-07-02,Ward's Island Beach,13,E,22,Yes,,23,,NONE,clear,
15015,2023-07-02,Cherry Beach,13,E,22,Yes,,24,5,NONE,clear,
15016,2023-07-02,Woodbine Beaches,13,E,22,Yes,,17,11,LOW,clear,
15017,2023-07-02,Kew Balmy Beach,13,E,22,Yes,,17,18,NONE,clear,
15018,2023-07-02,Bluffer's Beach Park,13,E,22,Yes,,21,,NONE,cloudy,
15019,2023-07-03,Marie Curtis Park East Beach,13,E,20,Yes,1,23,,NONE,clear,1.16
15020,2023-07-03,Sunnyside Beach,13,E,20,Yes,1,23,18,NONE,clear,0.53
15021,2023-07-03,Hanlan's Point Beach,13,E,20,Yes,1,19,7,NONE,clear,
15022,2023-07-03,Gibraltar Point Beach,13,E,20,Yes,1,20,8,NONE,clear,
15023,2023-07-03,Centre Island Beach,13,E,20,Yes,1,21,24,NONE,clear,
15024,2023-07-03,Ward's Island Beach,13,E,20,Yes,1,20,6,NONE,clear,
15025,2023-07-03,Cherry Beach,13,E,20,Yes,1,20,11,NONE,clear,
15026,2023-07-03,Woodbine Beaches,13,E,20,Yes,1,17,18,LOW,clear,
15027,2023-07-03,Kew Balmy Beach,13,E,20,Yes,1,17,43,LOW,clear,
15028,2023-07-03,Bluffer's Beach Park,13,E,20,Yes,1,21,1,NONE,"cloudy, algae",
15029,2023-07-04,Marie Curtis Park East Beach,11,W,21,Yes,4,23,,NONE,cloudy,1.6
15030,2023-07-04,Sunnyside Beach,11,W,21,Yes,4,23,5,NONE,clear,0.63
15031,2023-07-04,Hanlan's Point Beach,11,W,21,Yes,4,20,7,NONE,clear,
15032,2023-07-04,Gibraltar Point Beach,11,W,21,Yes,4,20,,NONE,clear,
15033,2023-07-04,Centre Island Beach,11,W,21,Yes,4,21,3,NONE,clear,
15034,2023-07-04,Ward's Island Beach,11,W,21,Yes,4,20,14,NONE,clear,
15035,2023-07-04,Cherry Beach,11,W,21,Yes,4,20,26,NONE,clear,
15036,2023-07-04,Woodbine Beaches,11,W,21,Yes,4,20,4,NONE,clear,
15037,2023-07-04,Kew Balmy Beach,11,W,21,Yes,4,20,9,NONE,clear,
15038,2023-07-04,Bluffer's Beach Park,11,W,21,Yes,4,22,5,NONE,murky,
15039,2024-07-13,Marie Curtis Park East Beach,9,W,19,Yes,7,22,,NONE,Cloudy,0.8
15040,2024-07-13,Sunnyside Beach,9,W,19,Yes,7,22,1,NONE,Clear ,0.8
15041,2024-07-13,Hanlan's Point Beach,9,W,19,Yes,7,22,18,NONE,Clear,
15042,2024-07-13,Gibraltar Point Beach,9,W,19,Yes,7,21,,NONE,Clear,
15043,2024-07-13,Centre Island Beach,9,W,19,Yes,7,22,2,NONE,Murky ,
15044,2024-07-13,Ward's Island Beach,9,W,19,Yes,7,23,,NONE,Clear ,
15045,2024-07-13,Cherry Beach,9,W,19,Yes,7,23,1,NONE,Algae,
15046,2024-07-13,Woodbine Beaches,9,W,19,Yes,7,22,15,NONE,Cloudy,
15047,2024-07-13,Kew Balmy Beach,9,W,19,Yes,7,21,26,NONE,Cloudy ,
15048,2024-07-13,Bluffer's Beach Park,9,W,19,Yes,7,20,2,NONE,Clear ,
15049,2024-07-14,Marie Curtis Park East Beach,4,S,21,Yes,0,22,,NONE,Clear,1.2
15050,2024-07-14,Sunnyside Beach,4,S,21,Yes,0,24,8,NONE,Clear ,0.91
15051,2024-07-14,Hanlan's Point Beach,4,S,21,Yes,0,23,4,NONE,Clear,
15052,2024-07-14,Gibraltar Point Beach,4,S,21,Yes,0,23,,NONE,Clear ,
15053,2024-07-14,Centre Island Beach,4,S,21,Yes,0,23,8,NONE,Clear,
15054,2024-07-14,Ward's Island Beach,4,S,21,Yes,0,24,6,NONE,Clear,
15055,2024-07-14,Cherry Beach,4,N,21,No,0,26,5,NONE,Clear ,
15056,2024-07-14,Woodbine Beaches,4,N,21,No,0,22,7,NONE,Clear,
15057,2024-07-14,Kew Balmy Beach,4,N,21,No,0,21,27,NONE,Clear,
15058,2024-07-14,Bluffer's Beach Park,4,N,21,No,0,20,,NONE,Clear ,
15059,2024-08-22,Marie Curtis Park East Beach,15,NW,14,No,,18,7,NONE,Clear,1.33
15060,2024-08-22,Sunnyside Beach,15,NW,14,No,,18,13,NONE,"Light debris, clear water",0.95
15061,2024-08-22,Hanlan's Point Beach,15,NW,14,No,,19,4,NONE,clear,
15062,2024-08-22,Gibraltar Point Beach,15,NW,14,No,,9,16,NONE,clear,
15063,2024-08-22,Centre Island Beach,15,NW,14,No,,18,8,NONE,clear,
15064,2024-08-22,Ward's Island Beach,15,NW,14,No,,18,1,NONE,clear,
15065,2024-08-22,Cherry Beach,15,NW,14,No,,18,9,NONE,Clear,
15066,2024-08-22,Woodbine Beaches,15,NW,14,No,,16,,NONE,Clear,
15067,2024-08-22,Kew Balmy Beach,15,NW,14,No,,17,4,NONE,Clear,
15068,2024-08-22,Bluffer's Beach Park,15,NW,14,No,,18,3,NONE,Clear,
15069,2019-08-16,Marie Curtis Park East Beach,17,None,19,Yes,0,10,,LOW,clear,1.1
15070,2019-08-16,Sunnyside Beach,17,None,19,Yes,0,11,,NONE,cloudy,5.77
15071,2019-08-16,Hanlan's Point Beach,17,None,19,Yes,0,19,,NONE,clear,
15072,2019-08-16,Gibraltar Point Beach,17,None,19,Yes,0,18,2,MOD,murky,
15073,2019-08-16,Centre Island Beach,17,None,19,Yes,0,18,4,NONE,clear,
15074,2019-08-16,Ward's Island Beach,17,None,19,Yes,0,16,,LOW,clear,
15075,2019-08-16,Cherry Beach,17,None,19,Yes,0,14,12,LOW,clear,
15076,2019-08-16,Woodbine Beaches,17,None,19,Yes,0,14,1,MOD,cloudy,
15077,2019-08-16,Kew Balmy Beach,17,None,19,Yes,0,14,7,MOD,cloudy,
15078,2019-08-16,Bluffer's Beach Park,17,None,19,Yes,0,16,,LOW,murky,
15079,2021-07-03,Marie Curtis Park East Beach,16,NW,17,Yes,15,16,2,NONE,Cloudy,5.75
15080,2021-07-03,Sunnyside Beach,16,NW,17,Yes,15,15,42,NONE,Clear,0.75
15081,2021-07-03,Hanlan's Point Beach,16,NW,17,Yes,15,12,,NONE,Clear,
15082,2021-07-03,Gibraltar Point Beach,16,NW,17,Yes,15,12,,NONE,Clear,
15083,2021-07-03,Centre Island Beach,16,NW,17,Yes,15,12,,NONE,Clear,
15084,2021-07-03,Ward's Island Beach,16,NW,17,Yes,15,12,,NONE,Clear,
15085,2021-07-03,Cherry Beach,16,NW,17,Yes,15,12,,NONE,Clear,
15086,2021-07-03,Woodbine Beaches,16,NW,17,Yes,15,17,,NONE,"Clear, except in the geolocations of sample sites 22E & 24E, where water column was cloudy.",
15087,2021-07-03,Kew Balmy Beach,16,NW,17,Yes,15,15,17,NONE,"Clear, except in the geolocation of sample site 38E, where water column was cloudy.",
15088,2021-07-03,Bluffer's Beach Park,16,NW,17,Yes,15,15,,NONE,Cloudy,
15089,2021-07-06,Marie Curtis Park East Beach,18,SW,22,No,,16,,NONE,clear,0.85
15090,2021-07-06,Sunnyside Beach,18,SW,22,No,,16,2,NONE,clear,1.27
15091,2021-07-06,Hanlan's Point Beach,18,SW,22,No,,18,,NONE,clear,
15092,2021-07-06,Gibraltar Point Beach,18,SW,22,No,,19,,NONE,murky,
15093,2021-07-06,Centre Island Beach,18,SW,22,No,,20,,NONE,clear,
15094,2021-07-06,Ward's Island Beach,18,SW,22,No,,20,,NONE,clear,
15095,2021-07-06,Cherry Beach,18,SW,22,No,,20,,NONE,clear,
15096,2021-07-06,Woodbine Beaches,18,SW,22,No,,15,11,NONE,clear,
15097,2021-07-06,Kew Balmy Beach,18,SW,22,No,,14,19,NONE,"clear on shore, murky deeper out",
15098,2021-07-06,Bluffer's Beach Park,18,SW,22,No,,20,7,NONE,clear,
15099,2021-06-15,Marie Curtis Park East Beach,17,NW,18,Yes,6,12,16,NONE,"Clear, with algae present within the water column.",0.64
15100,2021-06-15,Sunnyside Beach,17,NW,18,Yes,6,12,35,NONE,"Clear, with algae present within the water column.",1.29
15101,2021-06-15,Hanlan's Point Beach,17,NW,18,Yes,6,15,,LOW,Clear,
15102,2021-06-15,Gibraltar Point Beach,17,NW,18,Yes,6,15,,NONE,Clear,
15103,2021-06-15,Centre Island Beach,17,NW,18,Yes,6,14,,NONE,Clear,
15104,2021-06-15,Ward's Island Beach,17,NW,18,Yes,6,15,,NONE,Clear,
15105,2021-06-15,Cherry Beach,17,NW,18,Yes,6,16,,NONE,Murky,
15106,2021-06-15,Woodbine Beaches,17,NW,18,Yes,6,11,,NONE,Clear with some algae present in water column.,
15107,2021-06-15,Kew Balmy Beach,17,NW,18,Yes,6,13,3,NONE,Clear with some algae present in water column.,
15108,2021-06-15,Bluffer's Beach Park,17,NW,18,Yes,6,11,4,NONE,"Clear, but some surface debris nearshore",
15109,2022-08-13,Marie Curtis Park East Beach,18,NW,15,No,,18,8,NONE,"murky, algae",1.96
15110,2022-08-13,Sunnyside Beach,18,NW,15,No,,18,,NONE,"clear, algae",0.61
15111,2022-08-13,Hanlan's Point Beach,18,NW,15,No,,23,,NONE,clear,
15112,2022-08-13,Gibraltar Point Beach,18,NW,15,No,,22,,NONE,clear,
15113,2022-08-13,Centre Island Beach,18,NW,15,No,,22,8,NONE,clear,
15114,2022-08-13,Ward's Island Beach,18,NW,15,No,,20,1,NONE,clear,
15115,2022-08-13,Cherry Beach,18,NW,15,No,,21,,NONE,Clear,
15116,2022-08-13,Woodbine Beaches,18,NW,15,No,,20,2,NONE,Clear,
15117,2022-08-13,Kew Balmy Beach,18,NW,15,No,,20,53,NONE,Clear,
15118,2022-08-13,Bluffer's Beach Park,18,NW,15,No,,16,3,NONE,Clear,
15119,2022-08-14,Marie Curtis Park East Beach,18,NE,20,No,,20,8,LOW,clear,1.28
15120,2022-08-14,Sunnyside Beach,18,NE,20,No,,20,,NONE,cloudy,0.78
15121,2022-08-14,Hanlan's Point Beach,18,NE,20,No,,18,25,NONE,clear,
15122,2022-08-14,Gibraltar Point Beach,18,NE,20,No,,18,50,NONE,clear,
15123,2022-08-14,Centre Island Beach,18,NE,20,No,,18,53,NONE,clear,
15124,2022-08-14,Ward's Island Beach,18,NE,20,No,,19,2,NONE,clear,
15125,2022-08-14,Cherry Beach,18,NE,20,No,,20,3,NONE,clear,
15126,2022-08-14,Woodbine Beaches,18,NE,20,No,,21,2,LOW,Slightly Cloudy,
15127,2022-08-14,Kew Balmy Beach,18,NE,20,No,,21,6,LOW,Slightly Cloudy,
15128,2022-08-14,Bluffer's Beach Park,18,NE,20,No,,17,1,NONE,Clear,
15129,2018-08-12,Marie Curtis Park East Beach,4,E,21,No,,20,5,LOW,clear,1.2
15130,2018-08-12,Sunnyside Beach,4,E,21,No,,22,31,LOW,clear with debris,0.79
15131,2018-08-12,Hanlan's Point Beach,4,E,21,No,,20,,LOW,clear,
15132,2018-08-12,Gibraltar Point Beach,4,E,21,No,,21,,LOW,clear,
15133,2018-08-12,Centre Island Beach,4,E,21,No,,20,2,LOW,clear,
15134,2018-08-12,Ward's Island Beach,4,E,21,No,,20,1,LOW,clear,
15135,2018-08-12,Cherry Beach,4,E,21,No,,22,15,LOW,clear w/ floating algae,
15136,2018-08-12,Woodbine Beaches,4,E,21,No,,18,10,LOW,clear,
15137,2018-08-12,Kew Balmy Beach,4,E,21,No,,17,50,LOW,clear,
15138,2018-08-12,Bluffer's Beach Park,4,E,21,No,,20,,LOW,slightly cloudy,
15139,2019-06-20,Marie Curtis Park East Beach,8,N,19,No,,11,1,LOW,Clear,0.7
15140,2019-06-20,Sunnyside Beach,8,N,19,No,,11,33,LOW,Clear,0.47
15141,2019-06-20,Hanlan's Point Beach,8,N,19,No,,14,,LOW,Clear,
15142,2019-06-20,Gibraltar Point Beach,8,N,19,No,,15,,LOW,Clear,
15143,2019-06-20,Centre Island Beach,8,N,19,No,,15,3,LOW,Clear,
15144,2019-06-20,Ward's Island Beach,8,N,19,No,,14,2,LOW,Clear,
15145,2019-06-20,Cherry Beach,8,N,19,No,,15,,LOW,Clear,
15146,2019-06-20,Woodbine Beaches,8,N,19,No,,11,,LOW,Cloudy,
15147,2019-06-20,Kew Balmy Beach,8,N,19,No,,11,13,LOW,Cloudy,
15148,2019-06-20,Bluffer's Beach Park,8,N,19,No,,15,169,LOW,Cloudy,
15149,2021-09-04,Marie Curtis Park East Beach,4,NW,15,No,,16,,NONE,Clear,0.96
15150,2021-09-04,Sunnyside Beach,4,NW,15,No,,16,52,NONE,Clear,0.8
15151,2021-09-04,Hanlan's Point Beach,4,NW,15,No,,22,,NONE,Clear,
15152,2021-09-04,Gibraltar Point Beach,4,NW,15,No,,22,,NONE,Clear,
15153,2021-09-04,Centre Island Beach,4,NW,15,No,,23,,NONE,Clear,
15154,2021-09-04,Ward's Island Beach,4,NW,15,No,,22,,NONE,Clear,
15155,2021-09-04,Cherry Beach,4,NW,15,No,,23,,NONE,Clear,
15156,2021-09-04,Woodbine Beaches,4,NW,15,No,,20,7,NONE,Clear,
15157,2021-09-04,Kew Balmy Beach,4,NW,15,No,,20,4,NONE,Clear,
15158,2021-09-04,Bluffer's Beach Park,4,NW,15,No,,18,,NONE,Clear,
15159,2022-07-23,Marie Curtis Park East Beach,8,SW,20,No,,20,8,LOW,Clear,1.02
15160,2022-07-23,Sunnyside Beach,8,SW,20,No,,20,14,NONE,Clear,0.86
15161,2022-07-23,Hanlan's Point Beach,8,SW,20,No,,17,,LOW,Clear,
15162,2022-07-23,Gibraltar Point Beach,8,SW,20,No,,18,,MOD,Clear,
15163,2022-07-23,Centre Island Beach,8,SW,20,No,,21,1,LOW,Clear,
15164,2022-07-23,Ward's Island Beach,8,SW,20,No,,20,4,LOW,Clear,
15165,2022-07-23,Cherry Beach,8,SW,20,No,,21,5,LOW,Clear,
15166,2022-07-23,Woodbine Beaches,8,SW,20,No,,16,,LOW,Clear,
15167,2022-07-23,Kew Balmy Beach,8,SW,20,No,,16,27,LOW,Clear,
15168,2022-07-23,Bluffer's Beach Park,8,SW,20,No,,14,9,NONE,Clear,
15169,2023-09-07,Marie Curtis Park East Beach,13,W,21,Yes,1,,,None,None,
15170,2023-09-07,Sunnyside Beach,13,W,21,Yes,1,,,None,None,
15171,2023-09-07,Hanlan's Point Beach,13,W,21,Yes,1,,,None,None,
15172,2023-09-07,Gibraltar Point Beach,13,W,21,Yes,1,,,None,None,
15173,2023-09-07,Centre Island Beach,13,W,21,Yes,1,,,None,None,
15174,2023-09-07,Ward's Island Beach,13,W,21,Yes,1,,,None,None,
15175,2023-09-07,Cherry Beach,13,W,21,Yes,1,24,,NONE,Clear,
15176,2023-09-07,Woodbine Beaches,13,W,21,Yes,1,16,,NONE,Clear,
15177,2023-09-07,Kew Balmy Beach,13,W,21,Yes,1,16,,NONE,Clear,
15178,2023-09-07,Bluffer's Beach Park,13,W,21,Yes,1,,,None,None,
15179,2024-06-10,Marie Curtis Park East Beach,18,NW,13,Yes,3,8,,NONE,Clear,0.39
15180,2024-06-10,Sunnyside Beach,18,NW,13,Yes,3,9,3,NONE,Clear,0.33
15181,2024-06-10,Hanlan's Point Beach,18,NW,13,Yes,3,8,4,NONE,Clear,
15182,2024-06-10,Gibraltar Point Beach,18,NW,13,Yes,3,8,,NONE,Clear,
15183,2024-06-10,Centre Island Beach,18,NW,13,Yes,3,12,2,NONE,Clear,
15184,2024-06-10,Ward's Island Beach,18,NW,13,Yes,3,12,,NONE,Clear,
15185,2024-06-10,Cherry Beach,18,NW,13,Yes,3,15,3,NONE,Clear,
15186,2024-06-10,Woodbine Beaches,18,NW,13,Yes,3,8,1,NONE,Clear,
15187,2024-06-10,Kew Balmy Beach,18,NW,13,Yes,3,8,2,NONE,Clear,
15188,2024-06-10,Bluffer's Beach Park,18,NW,13,Yes,3,5,10,NONE,Clear,
15189,2023-09-06,Marie Curtis Park East Beach,4,E,21,No,,,,None,None,
15190,2023-09-06,Sunnyside Beach,4,E,21,No,,,,None,None,
15191,2023-09-06,Hanlan's Point Beach,4,E,21,No,,,,None,None,
15192,2023-09-06,Gibraltar Point Beach,4,E,21,No,,,,None,None,
15193,2023-09-06,Centre Island Beach,4,E,21,No,,,,None,None,
15194,2023-09-06,Ward's Island Beach,4,E,21,No,,,,None,None,
15195,2023-09-06,Cherry Beach,4,E,21,No,,19,,NONE,clear,
15196,2023-09-06,Woodbine Beaches,4,E,21,No,,16,,NONE,clear,
15197,2023-09-06,Kew Balmy Beach,4,E,21,No,,15,,NONE,clear,
15198,2023-09-06,Bluffer's Beach Park,4,E,21,No,,,,None,None,
15199,2023-09-08,Marie Curtis Park East Beach,8,NW,16,Yes,5,,,None,None,
15200,2023-09-08,Sunnyside Beach,8,NW,16,Yes,5,,,None,None,
15201,2023-09-08,Hanlan's Point Beach,8,NW,16,Yes,5,,,None,None,
15202,2023-09-08,Gibraltar Point Beach,8,NW,16,Yes,5,,,None,None,
15203,2023-09-08,Centre Island Beach,8,NW,16,Yes,5,,,None,None,
15204,2023-09-08,Ward's Island Beach,8,NW,16,Yes,5,,,None,None,
15205,2023-09-08,Cherry Beach,8,NW,16,Yes,5,21,16,NONE,clear,
15206,2023-09-08,Woodbine Beaches,8,NW,16,Yes,5,13,11,NONE,clear,
15207,2023-09-08,Kew Balmy Beach,8,NW,16,Yes,5,16,,NONE,clear,
15208,2023-09-08,Bluffer's Beach Park,8,NW,16,Yes,5,,,None,None,
15209,2024-06-01,Marie Curtis Park East Beach,4,S,13,No,,13,5,NONE,clear,1.38
15210,2024-06-01,Sunnyside Beach,4,S,13,No,,15,15,NONE,clear,2.85
15211,2024-06-01,Hanlan's Point Beach,4,S,13,No,,13,,NONE,clear,
15212,2024-06-01,Gibraltar Point Beach,4,S,13,No,,14,,NONE,clear,
15213,2024-06-01,Centre Island Beach,4,S,13,No,,14,8,NONE,clear,
15214,2024-06-01,Ward's Island Beach,4,S,13,No,,15,,NONE,clear,
15215,2024-06-01,Cherry Beach,4,S,13,No,,15,,NONE,clear,
15216,2024-06-01,Woodbine Beaches,4,S,13,No,,10,,NONE,clear,
15217,2024-06-01,Kew Balmy Beach,4,S,13,No,,10,,NONE,clear,
15218,2024-06-01,Bluffer's Beach Park,4,S,13,No,,8,,NONE,clear,
15219,2018-08-17,Marie Curtis Park East Beach,22,SW,24,Yes,0,,,None,None,
15220,2018-08-17,Sunnyside Beach,22,SW,24,Yes,0,,,None,None,
15221,2018-08-17,Hanlan's Point Beach,22,SW,24,Yes,0,,,None,None,
15222,2018-08-17,Gibraltar Point Beach,22,SW,24,Yes,0,,,None,None,
15223,2018-08-17,Centre Island Beach,22,SW,24,Yes,0,,,None,None,
15224,2018-08-17,Ward's Island Beach,22,SW,24,Yes,0,,,None,None,
15225,2018-08-17,Cherry Beach,22,SW,24,Yes,0,23,4,MOD,Murky,
15226,2018-08-17,Woodbine Beaches,22,SW,24,Yes,0,17,52,MOD,Murky,
15227,2018-08-17,Kew Balmy Beach,22,SW,24,Yes,0,17,106,MOD,Murky,
15228,2018-08-17,Bluffer's Beach Park,22,SW,24,Yes,0,20,,HIGH,Cloudy,4.93
15229,2018-09-01,Marie Curtis Park East Beach,11,NE,19,No,,,,None,None,
15230,2018-09-01,Sunnyside Beach,11,NE,19,No,,17,27,LOW,Clear,0.47
15231,2018-09-01,Hanlan's Point Beach,11,NE,19,No,,18,2,LOW,Clear,
